Data Publisher	Dataset	Dataset Rights	Scientific name	Scientific name (interpreted)	Latitude	Longitude	GBIF portal url	
South African National Biodiversity Institute	Precis Plant Data		Marsdenia floribunda	Marsdenia floribunda			http://data.gbif.org/occurrences/412350569
Senckenberg	Herbarium Senckenbergianum (FR)		Landolphia heudelotii A. DC.	Landolphia heudelotii A. DC.			http://data.gbif.org/occurrences/317867056
Taiwan Forestry Research Institute	Herbarium of Taiwan Forestry Research Institute	Usage of Taiwan Forestry Research Institute.	Anodendron affine (Hook. & Arn.) Druce	Anodendron affine (Hook. & Arn.) Druce			http://data.gbif.org/occurrences/318041981
Taiwan Forestry Research Institute	Herbarium of Taiwan Forestry Research Institute	Usage of Taiwan Forestry Research Institute.	Tylophora lanyuensis Y. C. Liu & F. Y. Lu	Tylophora lanyuensis Y. C. Liu & F. Y. Lu			http://data.gbif.org/occurrences/318204740
Missouri Botanical Garden	Missouri Botanical Garden		Alstonia pittieri (Donn. Sm.) A.H. Gentry	Alstonia pittieri (Donn. Sm.) A.H. Gentry			http://data.gbif.org/occurrences/318932958
Missouri Botanical Garden	Missouri Botanical Garden		Alyxia bracteolosa Richard ex A. Gray	Alyxia bracteolosa Richard ex A. Gray			http://data.gbif.org/occurrences/318938148
Missouri Botanical Garden	Missouri Botanical Garden		Alyxia sinensis Champ. ex Benth.	Alyxia sinensis Champ. ex Benth.			http://data.gbif.org/occurrences/318938276
Missouri Botanical Garden	Missouri Botanical Garden		Alyxia oliviformis Gaudich.	Alyxia oliviformis Gaudich.			http://data.gbif.org/occurrences/318938419
Missouri Botanical Garden	Missouri Botanical Garden		Amsonia hubrichtii Woodson	Amsonia hubrichtii Woodson			http://data.gbif.org/occurrences/318957026
Missouri Botanical Garden	Missouri Botanical Garden		Amsonia ciliata var. filifolia Alph. Wood	Amsonia ciliata var. filifolia Alph. Wood			http://data.gbif.org/occurrences/318957169
Missouri Botanical Garden	Missouri Botanical Garden		Apocynaceae Juss.	Apocynaceae Juss.			http://data.gbif.org/occurrences/319069446
Missouri Botanical Garden	Missouri Botanical Garden		Apocynaceae Juss.	Apocynaceae Juss.			http://data.gbif.org/occurrences/319069574
Missouri Botanical Garden	Missouri Botanical Garden		Apocynaceae Juss.	Apocynaceae Juss.			http://data.gbif.org/occurrences/319069984
Missouri Botanical Garden	Missouri Botanical Garden		Apocynaceae Juss.	Apocynaceae Juss.			http://data.gbif.org/occurrences/319070255
Missouri Botanical Garden	Missouri Botanical Garden		Apocynum x floribundum 91+(pro sp.)+	Apocynum ×floribundum			http://data.gbif.org/occurrences/319072330
Missouri Botanical Garden	Missouri Botanical Garden		Apocynum cannabinum L.	Apocynum cannabinum L.			http://data.gbif.org/occurrences/319072458
Missouri Botanical Garden	Missouri Botanical Garden		Araujia sericifera Brot.	Araujia sericifera Brot.			http://data.gbif.org/occurrences/319081480
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias curassavica L.	Asclepias curassavica L.			http://data.gbif.org/occurrences/319122618
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias amplexicaulis Sm.	Asclepias amplexicaulis Sm.			http://data.gbif.org/occurrences/319124298
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias incarnata subsp. pulchra (Ehrh. ex Willd.) Woodson	Asclepias incarnata subsp. pulchra (Ehrh. ex Willd.) Woodson			http://data.gbif.org/occurrences/319124836
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias incarnata subsp. incarnata	Asclepias incarnata subsp. incarnata			http://data.gbif.org/occurrences/319125107
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias elata Benth.	Asclepias elata Benth.			http://data.gbif.org/occurrences/319125235
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias humistrata Walter	Asclepias humistrata Walter			http://data.gbif.org/occurrences/319125374
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias incarnata subsp. incarnata	Asclepias incarnata subsp. incarnata			http://data.gbif.org/occurrences/319125517
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias mexicana Cav.	Asclepias mexicana Cav.			http://data.gbif.org/occurrences/319126183
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias texana A. Heller	Asclepias texana A. Heller			http://data.gbif.org/occurrences/319128130
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias tuberosa subsp. interior Woodson	Asclepias tuberosa subsp. interior Woodson			http://data.gbif.org/occurrences/319128401
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias verticillata L.	Asclepias verticillata L.			http://data.gbif.org/occurrences/319128529
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias verticillata L.	Asclepias verticillata L.			http://data.gbif.org/occurrences/319128668
Missouri Botanical Garden	Missouri Botanical Garden		Asclepias verticillata L.	Asclepias verticillata L.			http://data.gbif.org/occurrences/319128796
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma megalocarpon Müll. Arg.	Aspidosperma megalocarpon Müll. Arg.			http://data.gbif.org/occurrences/319132361
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma excelsum Benth.	Aspidosperma excelsum Benth.			http://data.gbif.org/occurrences/319132500
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma desmanthum Benth. ex Müll. Arg.	Aspidosperma desmanthum Benth. ex Müll. Arg.			http://data.gbif.org/occurrences/319132628
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma parvifolium A. DC.	Aspidosperma parvifolium A. DC.			http://data.gbif.org/occurrences/319133309
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma resonans H.J. Will & Goyder	Aspidosperma resonans H.J. Will & Goyder			http://data.gbif.org/occurrences/319133576
Missouri Botanical Garden	Missouri Botanical Garden		Aspidosperma tomentosum Mart.	Aspidosperma tomentosum Mart.			http://data.gbif.org/occurrences/319134385
Missouri Botanical Garden	Missouri Botanical Garden		Baissea leonensis Benth.	Baissea leonensis Benth.			http://data.gbif.org/occurrences/319201143
Missouri Botanical Garden	Missouri Botanical Garden		Brachystelma rubellum (E. Mey.) Peckover	Brachystelma rubellum (E. Mey.) Peckover			http://data.gbif.org/occurrences/319304270
Missouri Botanical Garden	Missouri Botanical Garden		Caralluma mogadoxensis Chiov.	Caralluma mogadoxensis Chiov.			http://data.gbif.org/occurrences/319453996
Missouri Botanical Garden	Missouri Botanical Garden		Catharanthus roseus (L.) G. Don	Catharanthus roseus (L.) G. Don			http://data.gbif.org/occurrences/319533992
Missouri Botanical Garden	Missouri Botanical Garden		Ceropegia bonafouxii K. Schum.	Ceropegia bonafouxii K. Schum.			http://data.gbif.org/occurrences/319572045
Missouri Botanical Garden	Missouri Botanical Garden		Condylocarpon isthmicum (Vell.) A. DC.	Condylocarpon isthmicum (Vell.) A. DC.			http://data.gbif.org/occurrences/319740521
Missouri Botanical Garden	Missouri Botanical Garden		Couma utilis (Mart.) Müll. Arg.	Couma utilis (Mart.) Müll. Arg.			http://data.gbif.org/occurrences/319778237
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum blandum (Decne.) Sundell	Cynanchum blandum (Decne.) Sundell			http://data.gbif.org/occurrences/319873700
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum foetidum (Cav.) Kunth	Cynanchum foetidum (Cav.) Kunth			http://data.gbif.org/occurrences/319874238
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum tarmense Schltr.	Cynanchum tarmense Schltr.			http://data.gbif.org/occurrences/319875918
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum wigginsii Shinners	Cynanchum wigginsii Shinners			http://data.gbif.org/occurrences/319876046
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum unifarium (Scheele) Woodson	Cynanchum unifarium (Scheele) Woodson			http://data.gbif.org/occurrences/319876317
Missouri Botanical Garden	Missouri Botanical Garden		Cynanchum tarmense Schltr.	Cynanchum tarmense Schltr.			http://data.gbif.org/occurrences/319876727
Missouri Botanical Garden	Missouri Botanical Garden		Forsteronia amblybasis S.F. Blake	Forsteronia amblybasis S.F. Blake			http://data.gbif.org/occurrences/320299597
Missouri Botanical Garden	Missouri Botanical Garden		Forsteronia pubescens A. DC.	Forsteronia pubescens A. DC.			http://data.gbif.org/occurrences/320300940
Missouri Botanical Garden	Missouri Botanical Garden		Funastrum clausum (Jacq.) Schltr.	Funastrum clausum (Jacq.) Schltr.			http://data.gbif.org/occurrences/320320638
Missouri Botanical Garden	Missouri Botanical Garden		Gonolobus chloranthus Schltdl.	Gonolobus chloranthus Schltdl.			http://data.gbif.org/occurrences/320385449
Missouri Botanical Garden	Missouri Botanical Garden		Gonolobus erianthus Decne.	Gonolobus erianthus Decne.			http://data.gbif.org/occurrences/320385588
Missouri Botanical Garden	Missouri Botanical Garden		Gonolobus uniflorus Kunth	Gonolobus uniflorus Kunth			http://data.gbif.org/occurrences/320387396
Missouri Botanical Garden	Missouri Botanical Garden		Haplophyton cimicidum A. DC.	Haplophyton cimicidum A. DC.			http://data.gbif.org/occurrences/320451526
Missouri Botanical Garden	Missouri Botanical Garden		Hoya elmeri Merr.	Hoya elmeri Merr.			http://data.gbif.org/occurrences/320537521
Missouri Botanical Garden	Missouri Botanical Garden		Hunteria umbellata (K. Schum.) Hallier f.	Hunteria umbellata (K. Schum.) Hallier			http://data.gbif.org/occurrences/320540277
Missouri Botanical Garden	Missouri Botanical Garden		Lacmellea lactescens (Kuhlm.) Markgr.	Lacmellea lactescens (Kuhlm.) Markgr.			http://data.gbif.org/occurrences/320701089
Missouri Botanical Garden	Missouri Botanical Garden		Macrosiphonia virescens (A. St.-Hil.) Müll. Arg.	Macrosiphonia virescens (A. St.-Hil.) Müll. Arg.			http://data.gbif.org/occurrences/320899273
Missouri Botanical Garden	Missouri Botanical Garden		Mandevilla atroviolacea (Stadelm.) Woodson	Mandevilla atroviolacea (Stadelm.) Woodson			http://data.gbif.org/occurrences/320916215
Missouri Botanical Garden	Missouri Botanical Garden		Mandevilla atroviolacea (Stadelm.) Woodson	Mandevilla atroviolacea (Stadelm.) Woodson			http://data.gbif.org/occurrences/320916226
Missouri Botanical Garden	Missouri Botanical Garden		Mandevilla callista Woodson	Mandevilla callista Woodson			http://data.gbif.org/occurrences/320917035
Missouri Botanical Garden	Missouri Botanical Garden		Mandevilla illustris (Vell.) Woodson	Mandevilla illustris (Vell.) Woodson			http://data.gbif.org/occurrences/320917163
Missouri Botanical Garden	Missouri Botanical Garden		Matelea denticulata (Vahl) Fontella & E.A. Schwarz	Matelea denticulata (Vahl) Fontella & E.A. Schwarz			http://data.gbif.org/occurrences/320951380
Missouri Botanical Garden	Missouri Botanical Garden		Matelea denticulata (Vahl) Fontella & E.A. Schwarz	Matelea denticulata (Vahl) Fontella & E.A. Schwarz			http://data.gbif.org/occurrences/320951508
Missouri Botanical Garden	Missouri Botanical Garden		Matelea mutisiana Morillo	Matelea mutisiana Morillo			http://data.gbif.org/occurrences/320952189
Missouri Botanical Garden	Missouri Botanical Garden		Matelea manarae Morillo	Matelea manarae Morillo			http://data.gbif.org/occurrences/320952317
Missouri Botanical Garden	Missouri Botanical Garden		Matelea pedunculata (Decne.) Woodson	Matelea pedunculata (Decne.) Woodson			http://data.gbif.org/occurrences/320952599
Missouri Botanical Garden	Missouri Botanical Garden		Matelea schreiteri (T. Mey.) Pontir.	Matelea schreiteri (T. Mey.) Pontir.			http://data.gbif.org/occurrences/320952727
Missouri Botanical Garden	Missouri Botanical Garden		Mesechites bicorniculatus (Rusby) Woodson	Mesechites bicorniculatus (Rusby) Woodson			http://data.gbif.org/occurrences/321004424
Missouri Botanical Garden	Missouri Botanical Garden		Morrenia odorata (Hook. & Arn.) Lindl.	Morrenia odorata (Hook. & Arn.) Lindl.			http://data.gbif.org/occurrences/321102914
Missouri Botanical Garden	Missouri Botanical Garden		Odontadenia puncticulosa (Rich.) Pulle	Odontadenia puncticulosa (Rich.) Pulle			http://data.gbif.org/occurrences/321210953
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum cordifolium (Vent.) Schltr.	Oxypetalum cordifolium (Vent.) Schltr.			http://data.gbif.org/occurrences/321283962
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum erianthum Decne.	Oxypetalum erianthum Decne.			http://data.gbif.org/occurrences/321284090
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum capitatum Mart.	Oxypetalum capitatum Mart.			http://data.gbif.org/occurrences/321284233
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum cordifolium (Vent.) Schltr.	Oxypetalum cordifolium (Vent.) Schltr.			http://data.gbif.org/occurrences/321284372
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum R. Br.	Oxypetalum R. Br.			http://data.gbif.org/occurrences/321284643
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum insigne var. burchellii (E. Fourn.) Fontella	Oxypetalum insigne var. burchellii (E. Fourn.) Fontella			http://data.gbif.org/occurrences/321285038
Missouri Botanical Garden	Missouri Botanical Garden		Oxypetalum montanum Mart. & Zucc.	Oxypetalum montanum Mart. & Zucc.			http://data.gbif.org/occurrences/321285181
Missouri Botanical Garden	Missouri Botanical Garden		Peltastes isthmicus Woodson	Peltastes isthmicus Woodson			http://data.gbif.org/occurrences/321620914
Missouri Botanical Garden	Missouri Botanical Garden		Pentalinon luteum (L.) B.F. Hansen & Wunderlin	Pentalinon luteum (L.) B.F. Hansen & Wunderlin			http://data.gbif.org/occurrences/321628578
Missouri Botanical Garden	Missouri Botanical Garden		Philibertia boliviensis (Schltr.) Goyder	Philibertia boliviensis (Schltr.) Goyder			http://data.gbif.org/occurrences/321678793
Missouri Botanical Garden	Missouri Botanical Garden		Philibertia parviflora var. brevituba Goyder	Philibertia parviflora var. brevituba Goyder			http://data.gbif.org/occurrences/321679741
Missouri Botanical Garden	Missouri Botanical Garden		Plumeria rubra L.	Plumeria rubra L.			http://data.gbif.org/occurrences/321839616
Missouri Botanical Garden	Missouri Botanical Garden		Prestonia exserta (A. DC.) Standl.	Prestonia exserta (A. DC.) Standl.			http://data.gbif.org/occurrences/321930698
Missouri Botanical Garden	Missouri Botanical Garden		Prestonia mollis Kunth	Prestonia mollis Kunth			http://data.gbif.org/occurrences/321931774
Missouri Botanical Garden	Missouri Botanical Garden		Prestonia R. Br.	Prestonia R. Br.			http://data.gbif.org/occurrences/321932056
Missouri Botanical Garden	Missouri Botanical Garden		Prestonia vana Woodson	Prestonia vana Woodson			http://data.gbif.org/occurrences/321932594
Missouri Botanical Garden	Missouri Botanical Garden		Prestonia surinamensis Müll. Arg.	Prestonia surinamensis Müll. Arg.			http://data.gbif.org/occurrences/321932722
Missouri Botanical Garden	Missouri Botanical Garden		Rauvolfia salicifolia Griseb.	Rauvolfia salicifolia Griseb.			http://data.gbif.org/occurrences/322066509
Missouri Botanical Garden	Missouri Botanical Garden		Rauvolfia tetraphylla L.	Rauvolfia tetraphylla L.			http://data.gbif.org/occurrences/322066637
Missouri Botanical Garden	Missouri Botanical Garden		Rauvolfia tetraphylla L.	Rauvolfia tetraphylla L.			http://data.gbif.org/occurrences/322066776
Missouri Botanical Garden	Missouri Botanical Garden		Rhabdadenia pohlii Müll. Arg.	Rhabdadenia pohlii Müll. Arg.			http://data.gbif.org/occurrences/322075377
Missouri Botanical Garden	Missouri Botanical Garden		Secondatia densiflora A. DC.	Secondatia densiflora A. DC.			http://data.gbif.org/occurrences/322254273
