"identifier"	"XCOOR"	"YCOOR"
"2148"	"Species_23"	-45.2	-12.466
"2149"	"Species_23"	-45.5	-7
"2150"	"Species_23"	-46.317	-14.05
"2151"	"Species_23"	-46.317	-14.05
"2152"	"Species_23"	-47.95	-15.783
"2153"	"Species_23"	-49.933	-10.567
"2154"	"Species_23"	-50.25	-6
"2155"	"Species_23"	-50.6	-5.766
"2156"	"Species_23"	-57.81	-7.71
"2157"	"Species_23"	-45.0166667	-12.0833333
"2158"	"Species_23"	-40.066	-19.366
"2159"	"Species_23"	-40.066	-19.366
"2160"	"Species_23"	-40.066	-19.366
"2161"	"Species_23"	-40.066	-19.366
"2162"	"Species_23"	-41.75	-19.666
"2163"	"Species_23"	-41.75	-19.666
"2164"	"Species_23"	-42.1	-19.833
"2165"	"Species_23"	-42.1	-19.833
"2166"	"Species_23"	-42.6	-19.75
"2167"	"Species_23"	-42.6	-19.75
"2168"	"Species_23"	-42.616	-19.766
"2198"	"Species_23"	-42.117	-7
"2202"	"Species_23"	-42.916	-16.541
"2203"	"Species_23"	-45.017	-21.9
"2204"	"Species_23"	-45.017	-21.9
"2205"	"Species_23"	-69.098	9.667
"2206"	"Species_23"	-45.7	-1.383
"2207"	"Species_23"	-45.7	-1.383
"2208"	"Species_23"	-46.76666667	-1.05
"2209"	"Species_23"	-48.483	-1.45
"2210"	"Species_23"	-48.483	-1.45
"2211"	"Species_23"	-48.483	-1.45
"2212"	"Species_23"	-48.483	-1.45
"2213"	"Species_23"	-48.483	-1.45
"2214"	"Species_23"	-50.783	-3.366
"2215"	"Species_23"	-51.6	-1.417
"2216"	"Species_23"	-51.6	-1.417
"2217"	"Species_23"	-52.016	3.666
"2218"	"Species_23"	-52.016	3.666
"2219"	"Species_23"	-52.25	-3.217
"2220"	"Species_23"	-52.7	4.05
"2221"	"Species_23"	-52.8833333	2.25
"2222"	"Species_23"	-53.2	3.633
"2223"	"Species_23"	-53.76666667	5.65
"2224"	"Species_23"	-54	5.416
"2225"	"Species_23"	-54	5.416
"2226"	"Species_23"	-54.9833333	5.4166667
"2227"	"Species_23"	-55.1666667	5.8333333
"2228"	"Species_23"	-56.9052	4.7555
"2229"	"Species_23"	-57	4
"2230"	"Species_23"	-58.183	6.666
"2231"	"Species_23"	-58.183	6.666
"2232"	"Species_23"	-59.383	3.133
"2233"	"Species_23"	-59.51666667	13.21666667
"2234"	"Species_23"	-60.083	-2.316
"2235"	"Species_23"	-60.083	-2.316
"2236"	"Species_23"	-60.083	-2.316
"2237"	"Species_23"	-60.083	-2.316
"2238"	"Species_23"	-61.21666667	13.13333333
"2239"	"Species_23"	-61.21666667	13.13333333
"2240"	"Species_23"	-61.266	15.383
"2241"	"Species_23"	-61.4	10.65
"2242"	"Species_23"	-61.4	10.65
"2243"	"Species_23"	-64.7	-3.366
"2244"	"Species_23"	-66	-3
"2245"	"Species_23"	-66	-3
"2246"	"Species_23"	-66.03333333	-14.65
"2247"	"Species_23"	-66.05	-11.96666667
"2248"	"Species_23"	-68.53333333	-14.48333333
"2249"	"Species_23"	-68.53611111	-14.47722222
"2250"	"Species_23"	-69.15	-12.583
"2251"	"Species_23"	-69.2	-12.666
"2252"	"Species_23"	-69.25	-12.433
"2253"	"Species_23"	-69.567	-13.134
"2254"	"Species_23"	-69.995	-4.31
"2255"	"Species_23"	-72.5	-4.333
"2256"	"Species_23"	-72.833	-3.466
"2257"	"Species_23"	-73.247	-3.748
"2258"	"Species_23"	-73.265	-3.69
"2259"	"Species_23"	-73.27	-3.747
"2260"	"Species_23"	-73.75	-4.916
"2261"	"Species_23"	-73.75	-4.916
"2262"	"Species_23"	-74.416	-4.8
"2263"	"Species_23"	-74.5	-5.083
"2264"	"Species_23"	-74.538	-8.382
"2265"	"Species_23"	-74.833	-3.3
"2266"	"Species_23"	-75.666	-2.583
"2267"	"Species_23"	-75.666	-2.583
"2268"	"Species_23"	-75.846	-9.112
"2269"	"Species_23"	-75.997	-9.295
"2270"	"Species_23"	-75.997	-9.295
"2271"	"Species_23"	-76.083	-5.916
"2272"	"Species_23"	-76.25	-2.916
"2273"	"Species_23"	-76.25	-2.916
"2274"	"Species_23"	-76.333	-3.333
"2275"	"Species_23"	-76.365	-6.501
"2276"	"Species_23"	-76.4	-2.9
"2277"	"Species_23"	-76.416	-2.916
"2278"	"Species_23"	-76.416	-2.916
"2279"	"Species_23"	-76.416	-3.166
"2280"	"Species_23"	-76.512	-8.184
"2281"	"Species_23"	-76.512	-8.184
"2282"	"Species_23"	-76.512	-8.184
"2283"	"Species_23"	-76.6	-3.25
"2284"	"Species_23"	-76.6166667	-0.4333333
"2285"	"Species_23"	-76.7	-0.033
"2286"	"Species_23"	-76.766	-7.266
"2287"	"Species_23"	-77.333	-4.333
"2288"	"Species_23"	-77.416	-0.916
"2289"	"Species_23"	-77.483	-5.733
"2290"	"Species_23"	-77.5	-1.016
"2291"	"Species_23"	-77.666	-1
"2292"	"Species_23"	-77.7	-3.916
"2293"	"Species_23"	-77.7	-3.916
"2294"	"Species_23"	-77.8	-0.95
"2296"	"Species_23"	-78.133	-4.65
"2300"	"Species_23"	-78.683	9.214
"2301"	"Species_23"	-85.2	10.3333333
"2302"	"Species_23"	-85.45	10.15
"2303"	"Species_23"	-85.6833333	10.9333333
"2305"	"Species_23"	-39.1	-15.4
"2306"	"Species_23"	-39.3	-14.73
"2307"	"Species_23"	-39.3	-14.73
"2308"	"Species_23"	-39.3	-14.73
"2309"	"Species_23"	-39.42	-13.15
"2310"	"Species_23"	-40.066	-19.366
"2311"	"Species_23"	-40.066	-19.366
"2312"	"Species_23"	-40.066	-19.366
"2313"	"Species_23"	-40.066	-19.366
"2314"	"Species_23"	-40.55	-19.85
"2315"	"Species_23"	-40.55	-19.85
"2316"	"Species_23"	-40.55	-19.85
"2317"	"Species_23"	-40.55	-19.85
"2318"	"Species_23"	-40.55	-19.85
"2319"	"Species_23"	-41.15	-20.48
"2320"	"Species_23"	-41.52	-17.45
"2321"	"Species_23"	-41.7	-20.6
"2322"	"Species_23"	-42.05	-20.883
"2323"	"Species_23"	-42.05	-22.85
"2324"	"Species_23"	-42.1	-19.833
"2326"	"Species_23"	-42.533	-21.767
"2327"	"Species_23"	-42.666	-22.75
"2328"	"Species_23"	-42.666	-22.75
"2329"	"Species_23"	-42.85	-21.333
"2330"	"Species_23"	-43.2	-22.933
"2331"	"Species_23"	-43.3580556	-22.9427778
"2332"	"Species_23"	-43.466	-22.966
"2333"	"Species_23"	-43.5	-22.65
"2334"	"Species_23"	-44.633	-22.466
"2335"	"Species_23"	-44.633	-22.466
"2338"	"Species_23"	-45.95	-4.083
"2339"	"Species_23"	-46	-1.217
"2340"	"Species_23"	-46.083	-22.866
"2341"	"Species_23"	-46.25	-21.416
"2342"	"Species_23"	-46.383	-21.933
"2343"	"Species_23"	-46.383	-21.933
"2344"	"Species_23"	-46.65	-23.55
"2345"	"Species_23"	-46.716	-23.55
"2346"	"Species_23"	-46.716	-23.55
"2347"	"Species_23"	-46.716	-23.55
"2348"	"Species_23"	-46.716	-23.55
"2349"	"Species_23"	-46.76666667	-1.05
"2350"	"Species_23"	-46.833	-23.717
"2351"	"Species_23"	-46.833	-23.717
"2352"	"Species_23"	-46.833	-23.717
"2353"	"Species_23"	-46.833	-23.717
"2354"	"Species_23"	-46.85	-23.65
"2355"	"Species_23"	-46.983	-23.017
"2356"	"Species_23"	-47.1	-22.9
"2357"	"Species_23"	-47.1	-22.9
"2358"	"Species_23"	-47.133	-22.833
"2359"	"Species_23"	-47.3	-1.2
"2360"	"Species_23"	-47.583	-22.317
"2361"	"Species_23"	-48.416	-22.75
"2362"	"Species_23"	-48.416	-22.75
"2363"	"Species_23"	-48.416	-22.75
"2364"	"Species_23"	-48.5	-25.51666667
"2365"	"Species_23"	-48.633	-25.883
"2366"	"Species_23"	-48.65	-26.833
"2367"	"Species_23"	-49.333	-0.416
"2368"	"Species_23"	-51.117	-20.65
"2369"	"Species_23"	-51.217	-23.3
"2370"	"Species_23"	-51.217	-23.3
"2371"	"Species_23"	-51.217	-23.3
"2372"	"Species_23"	-51.217	-23.3
"2373"	"Species_23"	-51.217	-23.3
"2374"	"Species_23"	-51.217	-23.3
"2375"	"Species_23"	-51.217	-23.3
"2376"	"Species_23"	-51.717	-24.75
"2377"	"Species_23"	-52.417	-22.583
"2378"	"Species_23"	-52.5	-22.833
"2379"	"Species_23"	-52.517	-23.7
"2380"	"Species_23"	-52.517	-23.7
"2381"	"Species_23"	-52.616	-27.1
"2382"	"Species_23"	-52.867	-25.1
"2383"	"Species_23"	-53.617	-23.983
"2384"	"Species_23"	-53.75	-27.367
"2385"	"Species_23"	-53.75	-27.166
"2386"	"Species_23"	-53.983	-24.033
"2387"	"Species_23"	-53.983	-24.033
"2388"	"Species_23"	-54.25	-24.083
"2389"	"Species_23"	-54.35	-24.6166667
"2390"	"Species_23"	-54.51666667	-24.08333333
"2391"	"Species_23"	-54.517	-25.55
"2392"	"Species_23"	-54.517	-25.55
"2393"	"Species_23"	-54.517	-25.55
"2394"	"Species_23"	-54.683	-2.433
"2395"	"Species_23"	-54.717	-28.167
"2396"	"Species_23"	-54.75	-24.75
"2397"	"Species_23"	-54.9166667	-27.1166667
"2398"	"Species_23"	-55.25	-24.5
"2399"	"Species_23"	-55.45	-26.166
"2400"	"Species_23"	-55.4833333	-27.6333333
"2401"	"Species_23"	-55.517	-3.733
"2402"	"Species_23"	-55.517	-3.733
"2403"	"Species_23"	-55.533	-24.133
"2404"	"Species_23"	-55.583	-25.416
"2405"	"Species_23"	-56.05	-28.55
"2406"	"Species_23"	-56.083	-27.666
"2407"	"Species_23"	-56.166	-25.916
"2408"	"Species_23"	-56.25	-25.916
"2409"	"Species_23"	-56.25	-25.916
"2410"	"Species_23"	-56.25	-25.916
"2411"	"Species_23"	-56.25	-25.916
"2412"	"Species_23"	-56.25	-25.916
"2413"	"Species_23"	-56.25	-25.916
"2414"	"Species_23"	-56.25	-25.916
"2415"	"Species_23"	-56.266	-25.75
"2416"	"Species_23"	-56.266	-25.8
"2417"	"Species_23"	-56.333	-25.8
"2418"	"Species_23"	-56.333	-25.8
"2419"	"Species_23"	-56.333	-25.8
"2420"	"Species_23"	-56.333	-25.8
"2421"	"Species_23"	-56.33333333	-23.9
"2422"	"Species_23"	-56.4	-24.6666667
"2423"	"Species_23"	-56.4333333	-25.75
"2424"	"Species_23"	-56.4333333	-25.75
"2425"	"Species_23"	-56.51666667	-27.08333333
"2426"	"Species_23"	-56.7	-25.5
"2427"	"Species_23"	-56.766	-26.066
"2428"	"Species_23"	-56.78333333	-27.1
"2429"	"Species_23"	-56.78333333	-27.1
"2430"	"Species_23"	-56.8	-26.05
"2431"	"Species_23"	-56.8	-26.05
"2432"	"Species_23"	-56.833	-26
"2433"	"Species_23"	-56.833	-26
"2434"	"Species_23"	-56.833	-26
"2435"	"Species_23"	-56.833	-26.083
"2436"	"Species_23"	-56.833	-26.05
"2437"	"Species_23"	-56.833	-26.083
"2438"	"Species_23"	-56.883	-26.116
"2439"	"Species_23"	-56.883	-26.116
"2440"	"Species_23"	-56.883	-26.116
"2441"	"Species_23"	-56.966	-25.433
"2442"	"Species_23"	-56.966	-25.433
"2443"	"Species_23"	-56.966	-25.433
"2444"	"Species_23"	-56.966	-25.433
"2445"	"Species_23"	-56.966	-25.433
"2446"	"Species_23"	-57.116	-25.416
"2447"	"Species_23"	-57.116	-25.416
"2448"	"Species_23"	-57.116	-25.416
"2449"	"Species_23"	-57.116	-25.2
"2450"	"Species_23"	-57.116	-25.2
"2451"	"Species_23"	-57.116	-25.2
"2452"	"Species_23"	-57.116	-25.2
"2453"	"Species_23"	-57.116	-25.416
"2454"	"Species_23"	-57.116	-25.2
"2455"	"Species_23"	-57.133	-25.866
"2456"	"Species_23"	-57.133	-25.866
"2457"	"Species_23"	-57.133	-25.866
"2458"	"Species_23"	-57.15	-25.6333333
"2459"	"Species_23"	-57.15	-25.6333333
"2460"	"Species_23"	-57.15	-25.6333333
"2461"	"Species_23"	-57.15	-25.9
"2462"	"Species_23"	-57.15	-26.9
"2463"	"Species_23"	-57.15	-26.9
"2464"	"Species_23"	-57.15	-25.9
"2465"	"Species_23"	-57.15	-25.9
"2466"	"Species_23"	-57.15	-25.9
"2467"	"Species_23"	-57.15	-25.9
"2468"	"Species_23"	-57.15	-25.9
"2469"	"Species_23"	-57.15	-25.9
"2470"	"Species_23"	-57.166	-25.416
"2471"	"Species_23"	-57.166	-25.416
"2472"	"Species_23"	-57.166	-25.416
"2473"	"Species_23"	-57.166	-25.416
"2474"	"Species_23"	-57.166	-25.416
"2475"	"Species_23"	-57.166	-25.416
"2476"	"Species_23"	-57.166	-25.416
"2477"	"Species_23"	-57.166	-25.133
"2478"	"Species_23"	-57.166	-25.133
"2479"	"Species_23"	-57.166	-25.133
"2480"	"Species_23"	-57.233	-25.15
"2481"	"Species_23"	-57.26666667	-25.51666667
"2482"	"Species_23"	-57.26666667	-25.51666667
"2483"	"Species_23"	-57.26666667	-25.51666667
"2484"	"Species_23"	-57.26666667	-25.51666667
"2485"	"Species_23"	-57.26666667	-25.51666667
"2486"	"Species_23"	-57.26666667	-25.51666667
"2487"	"Species_23"	-57.26666667	-25.51666667
"2488"	"Species_23"	-57.26666667	-25.51666667
"2489"	"Species_23"	-57.2666667	-25.3833333
"2490"	"Species_23"	-57.2666667	-25.3833333
"2491"	"Species_23"	-57.3	-25.6
"2492"	"Species_23"	-57.3	-25.6
"2493"	"Species_23"	-57.3	-25.6
"2494"	"Species_23"	-57.333	-25.28333
"2495"	"Species_23"	-57.3333	-22.98333
"2496"	"Species_23"	-57.33333333	-25.28333333
"2497"	"Species_23"	-57.4344444	-23.4063889
"2498"	"Species_23"	-57.466	-25.333
"2499"	"Species_23"	-57.56666667	-25.3
"2500"	"Species_23"	-57.56666667	-25.3
"2501"	"Species_23"	-57.65	-19.016
"2502"	"Species_23"	-57.65	-19.016
"2503"	"Species_23"	-57.8	-18.95
"2504"	"Species_23"	-57.81	-7.71
"2505"	"Species_23"	-59.05	-18.03333333
"2506"	"Species_23"	-59.7425	-18.35111111
"2507"	"Species_23"	-60.96666667	-16.23333333
"2508"	"Species_23"	-61.583	-22.7
"2509"	"Species_23"	-61.583	-22.7
"2510"	"Species_23"	-61.583	-22.7
"2511"	"Species_23"	-61.583	-22.7
"2512"	"Species_23"	-61.583	-22.7
"2513"	"Species_23"	-61.583	-22.7
"2514"	"Species_23"	-61.583	-22.7
"2515"	"Species_23"	-61.583	-22.7
"2516"	"Species_23"	-61.583	-22.7
"2517"	"Species_23"	-63.00833333	-17.73333333
"2518"	"Species_23"	-63.55	-18.01666667
"2519"	"Species_23"	-68.46666667	-14.56416667
"2520"	"Species_23"	-68.53333333	-14.46666667
"2521"	"Species_23"	-68.5666667	-14.5333333
"2522"	"Species_23"	-68.5666667	-14.5333333
"2530"	"Species_23"	-41.517	-17.2
"2536"	"Species_23"	-42.1	-19.833
"2537"	"Species_23"	-42.1	-19.833
"2545"	"Species_23"	-54.95	-15.983
"2546"	"Species_23"	-39.2	-16.416
"2547"	"Species_23"	-40.066	-19.366
"2548"	"Species_23"	-40.066	-19.366
"2549"	"Species_23"	-43.2	-22.933
"2550"	"Species_23"	-43.217	-22.917
"2551"	"Species_23"	-43.283	-22.883
"2552"	"Species_23"	-43.283	-22.883
"2553"	"Species_23"	-43.283	-22.883
"2554"	"Species_23"	-43.283	-22.883
"2555"	"Species_23"	-43.333	-22.916
"2556"	"Species_23"	-43.667	-22.417
"2557"	"Species_23"	-43.667	-22.417
"2558"	"Species_23"	-44.15	-22.717
"2559"	"Species_23"	-48	-23
"2563"	"Species_23"	-40.066	-19.366
"2564"	"Species_23"	-58.30083333	-18.40083333
"2565"	"Species_23"	-63.73333333	-17.55138889
"2566"	"Species_23"	-64.36666667	-14.81666667
"2567"	"Species_23"	-64.7	-15.96666667
"2568"	"Species_23"	-65.03333333	-14.91666667
"2569"	"Species_23"	-65.9	-2.64
"2570"	"Species_23"	-66.4	-14.13333333
"2571"	"Species_23"	-66.98333333	-15.05
"2572"	"Species_23"	-66.98333333	-15.05
"2573"	"Species_23"	-66.98333333	-15.05
"2574"	"Species_23"	-67.96166667	-14.35722222
"2575"	"Species_23"	-68.06666667	-13.56666667
"2576"	"Species_23"	-68.06666667	-13.56666667
"2577"	"Species_23"	-68.2	-13.86666667
"2578"	"Species_23"	-68.76666667	-13.58333333
"2579"	"Species_23"	-69.05	-12.483
"2580"	"Species_23"	-69.05	-12.483
"2581"	"Species_23"	-69.083	-12.583
"2582"	"Species_23"	-69.15	-12.583
"2583"	"Species_23"	-69.183	-12.6
"2584"	"Species_23"	-69.233	-12.5
"2585"	"Species_23"	-69.25	-12.433
"2586"	"Species_23"	-69.3	-12.816
"2587"	"Species_23"	-69.333	-12.833
"2588"	"Species_23"	-69.567	-13.134
"2589"	"Species_23"	-69.666	-13.25
"2590"	"Species_23"	-69.716	-12.816
"2591"	"Species_23"	-70.833	-11
"2592"	"Species_23"	-71.366	-11.866
"2593"	"Species_23"	-71.416	-11.833
"2594"	"Species_23"	-71.416	-11.833
"2595"	"Species_23"	-71.7	-12.084
"2596"	"Species_23"	-71.7	-12.084
"2597"	"Species_23"	-71.7	-12.084
"2598"	"Species_23"	-71.7	-12.084
"2599"	"Species_23"	-72.833	-3.466
"2600"	"Species_23"	-73	-4.333
"2601"	"Species_23"	-73.033	-3.5
"2602"	"Species_23"	-73.05	-3.5
"2603"	"Species_23"	-73.466	-3
"2604"	"Species_23"	-73.916	-8.033
"2605"	"Species_23"	-74.421	6.475
"2606"	"Species_23"	-75.033	-8.766
"2607"	"Species_23"	-75.216	-10.966
"2608"	"Species_23"	-75.311	-11.056
"2609"	"Species_23"	-75.316	-11.05
"2610"	"Species_23"	-75.997	-9.295
"2611"	"Species_23"	-76.083	-5.9
"2612"	"Species_23"	-76.083	-5.9
"2613"	"Species_23"	-76.333	-2.333
"2614"	"Species_23"	-76.5	-0.633
"2615"	"Species_23"	-76.9	7.366
"2616"	"Species_23"	-76.966	-2.083
"2617"	"Species_23"	-77.096	8.04
"2618"	"Species_23"	-77.096	8.04
"2619"	"Species_23"	-77.118	7.44
"2620"	"Species_23"	-77.633	-4.436
"2621"	"Species_23"	-77.916	8.583
"2622"	"Species_23"	-77.916	8.583
"2626"	"Species_23"	-79.8	-1.8666667
"2627"	"Species_23"	-80.5	8.75
"2628"	"Species_23"	-80.6	8.616
"2629"	"Species_23"	-83.65	9.8833
"2630"	"Species_23"	-83.65	9.8833
"2631"	"Species_23"	-83.65	9.866666667
"2632"	"Species_23"	-87.45	15.4833
"2633"	"Species_23"	-87.4583	15.7166
"2634"	"Species_23"	-87.4583	15.7166
"2635"	"Species_23"	-88.9166667	15.4333333
"2636"	"Species_23"	-51.9	-1.15
"2637"	"Species_23"	-52.1333333	4.3166667
"2638"	"Species_23"	-52.15	4.183
"2639"	"Species_23"	-52.15	4.183
"2640"	"Species_23"	-52.15	4.183
"2641"	"Species_23"	-52.33333333	4.733333333
"2642"	"Species_23"	-52.33333333	4.65
"2643"	"Species_23"	-52.33388889	4.733888889
"2644"	"Species_23"	-52.33472222	4.734722222
"2645"	"Species_23"	-52.56666667	4.366666667
"2646"	"Species_23"	-53.166	5
"2647"	"Species_23"	-53.166	5
"2648"	"Species_23"	-53.166	5
"2649"	"Species_23"	-53.2	3.633
"2650"	"Species_23"	-53.285	3.718333333
"2651"	"Species_23"	-54	5.416
"2652"	"Species_23"	-55.45	5.8333333
"2653"	"Species_23"	-58.183	6.666
"2654"	"Species_23"	-61.131	6.735
"2655"	"Species_23"	-61.593	8.371
"2656"	"Species_23"	-61.75	8.416
"2657"	"Species_23"	-61.9	7.9667
"2658"	"Species_23"	-62.383	8.383
"2659"	"Species_23"	-62.907	6.916
"2660"	"Species_23"	-63.083	6.766
"2661"	"Species_23"	-63.25	6.933
"2662"	"Species_23"	-65.666	7.513
"2663"	"Species_23"	-67.835	4.956
"2664"	"Species_23"	-68.2	-13.86666667
"2667"	"Species_23"	-69.567	-13.134
"2668"	"Species_23"	-69.94	-4.215
"2669"	"Species_23"	-71.271	-11.937
"2670"	"Species_23"	-71.7	-12.084
"2671"	"Species_23"	-71.7	-12.084
"2672"	"Species_23"	-71.816	-3.333
"2673"	"Species_23"	-71.933	-3.233
"2674"	"Species_23"	-71.933	-3.233
"2675"	"Species_23"	-71.933	-3.233
"2676"	"Species_23"	-72.8	-3.466
"2677"	"Species_23"	-72.833	-3.466
"2678"	"Species_23"	-72.833	-3.466
"2679"	"Species_23"	-72.833	-3.466
"2680"	"Species_23"	-73	-3.465
"2681"	"Species_23"	-73.016	-3.5
"2682"	"Species_23"	-73.033	-3.5
"2683"	"Species_23"	-73.033	-3.5
"2684"	"Species_23"	-73.083	-3
"2685"	"Species_23"	-73.247	-3.748
"2686"	"Species_23"	-73.247	-3.748
"2687"	"Species_23"	-73.247	-3.748
"2688"	"Species_23"	-73.333	-3.833
"2689"	"Species_23"	-73.333	-3.833
"2690"	"Species_23"	-73.386	-3.844
"2691"	"Species_23"	-73.416	-3.833
"2692"	"Species_23"	-73.75	-4.916
"2694"	"Species_23"	-74.5	-5.083
"2695"	"Species_23"	-74.5	-5.083
"2696"	"Species_23"	-75.216	-10.2
"2697"	"Species_23"	-75.379	-8.954
"2698"	"Species_23"	-75.379	-8.954
"2699"	"Species_23"	-75.379	-8.954
"2700"	"Species_23"	-75.416	-0.95
"2701"	"Species_23"	-75.5	-11.8
"2702"	"Species_23"	-75.583	-2.666
"2703"	"Species_23"	-75.611	-5.095
"2704"	"Species_23"	-75.833	-3.25
"2705"	"Species_23"	-75.997	-9.295
"2706"	"Species_23"	-76	-9.166
"2707"	"Species_23"	-76.136	-6.574
"2708"	"Species_23"	-76.183	-0.916
"2709"	"Species_23"	-76.183	-0.916
"2710"	"Species_23"	-76.3	-6.3
"2711"	"Species_23"	-76.3	-6.3
"2712"	"Species_23"	-76.333	-2.333
"2713"	"Species_23"	-76.333	-2.333
"2714"	"Species_23"	-76.333	-2.333
"2715"	"Species_23"	-76.379	-9.196
"2716"	"Species_23"	-76.383	-9.166
"2717"	"Species_23"	-76.5	-2.75
"2718"	"Species_23"	-76.512	-8.184
"2719"	"Species_23"	-76.512	-8.184
"2720"	"Species_23"	-76.512	-8.184
"2721"	"Species_23"	-76.512	-8.184
"2722"	"Species_23"	-76.512	-8.184
"2723"	"Species_23"	-76.6	-5.833
"2724"	"Species_23"	-76.666	0.083
"2725"	"Species_23"	-76.833	-0.416
"2726"	"Species_23"	-76.916	-2.833
"2727"	"Species_23"	-76.916	-2.833
"2728"	"Species_23"	-76.916	-1.25
"2729"	"Species_23"	-77.166	-1.333
"2730"	"Species_23"	-77.283	-4.366
"2733"	"Species_23"	-77.482	-1.015
"2736"	"Species_23"	-77.583	-1.1
"2737"	"Species_23"	-77.6	-1.116
"2738"	"Species_23"	-77.633	-4.416
"2742"	"Species_23"	-79.578	9.245
"2743"	"Species_23"	-82.1	8.216
"2744"	"Species_23"	-82.516	9.266
"2745"	"Species_23"	-84.166	10.4333
"2746"	"Species_23"	-84.166	10.4333
"2747"	"Species_23"	-84.166	10.4333
"2748"	"Species_23"	-84.166	10.4333
"2749"	"Species_23"	-84.43333333	10.33333333
"2750"	"Species_23"	-84.4666	10.3666
"2751"	"Species_23"	-84.71666667	10.46666667
"2752"	"Species_23"	-85.4827	9.9388
"2753"	"Species_23"	-57.64	-19
"2754"	"Species_23"	-57.64	-19
"2755"	"Species_23"	-59.383	3.133
"2756"	"Species_23"	-59.383	3.133
"2757"	"Species_23"	-61.2	10.46666667
"2758"	"Species_23"	-61.5	10.61666667
"2759"	"Species_23"	-61.593	8.371
"2760"	"Species_23"	-61.733	8.066
"2761"	"Species_23"	-61.75	10.68333333
"2762"	"Species_23"	-61.883	8.033
"2763"	"Species_23"	-61.883	8.033
"2764"	"Species_23"	-61.9	10.68333
"2765"	"Species_23"	-62.05	8.533
"2766"	"Species_23"	-62.283	8.466
"2767"	"Species_23"	-62.383	8.383
"2768"	"Species_23"	-62.8	1.533
"2769"	"Species_23"	-62.833	7.65
"2770"	"Species_23"	-62.907	6.916
"2771"	"Species_23"	-62.93333333	-17.74444444
"2772"	"Species_23"	-62.93333333	-17.74444444
"2773"	"Species_23"	-62.966	7.633
"2774"	"Species_23"	-62.966	7.583
"2775"	"Species_23"	-63.05	-17.7666667
"2776"	"Species_23"	-63.06666667	-17.76666667
"2777"	"Species_23"	-63.06666667	-17.76666667
"2778"	"Species_23"	-63.06666667	-17.76666667
"2779"	"Species_23"	-63.33	10.671
"2780"	"Species_23"	-63.366	6.883
"2781"	"Species_23"	-63.433	-8.766
"2782"	"Species_23"	-63.56666667	-18.18333333
"2783"	"Species_23"	-63.615	9.818
"2784"	"Species_23"	-63.61666667	-17.68333333
"2785"	"Species_23"	-64	11
"2786"	"Species_23"	-64.03333333	-17.95
"2787"	"Species_23"	-64.03333333	-17.95
"2788"	"Species_23"	-64.03333333	-17.96888889
"2789"	"Species_23"	-64.55	9.75
"2791"	"Species_23"	-65.80888889	8.853888889
"2792"	"Species_23"	-66	6
"2793"	"Species_23"	-66.108	9.443
"2814"	"Species_23"	-67.1	9.4167
"2815"	"Species_23"	-67.185	-10
"2817"	"Species_23"	-67.358	9.911
"2818"	"Species_23"	-67.358	9.911
"2819"	"Species_23"	-67.466	9.966
"2820"	"Species_23"	-67.483	3.05
"2822"	"Species_23"	-67.5166667	-16.4
"2826"	"Species_23"	-67.78138889	-14.98805556
"2827"	"Species_23"	-67.795	-14.97361111
"2832"	"Species_23"	-68.46666667	-14.56416667
"2833"	"Species_23"	-68.76666667	-13.58333333
"2834"	"Species_23"	-68.773	9.271
"2835"	"Species_23"	-69.05	9.2
"2836"	"Species_23"	-69.05	-12.083
"2837"	"Species_23"	-69.083	-12.583
"2838"	"Species_23"	-69.106	9.662
"2839"	"Species_23"	-69.15	-12.583
"2841"	"Species_23"	-69.166	-12.583
"2842"	"Species_23"	-69.166	-12.583
"2844"	"Species_23"	-69.2	-12.516
"2850"	"Species_23"	-70.105	8.773
"2852"	"Species_23"	-71	-11.75
"2853"	"Species_23"	-71.271	-11.937
"2854"	"Species_23"	-71.271	-11.937
"2855"	"Species_23"	-71.366	-11.866
"2856"	"Species_23"	-71.383	-11.883
"2857"	"Species_23"	-71.466	10.6
"2858"	"Species_23"	-71.7	-12.084
"2859"	"Species_23"	-71.7	-12.084
"2860"	"Species_23"	-72.833	-3.366
"2862"	"Species_23"	-73	-3.465
"2863"	"Species_23"	-73	-3.465
"2864"	"Species_23"	-73.016	-3.5
"2865"	"Species_23"	-73.033	-3.5
"2866"	"Species_23"	-73.05	-3.5
"2867"	"Species_23"	-73.1	-3.483
"2868"	"Species_23"	-73.5	-3.833
"2869"	"Species_23"	-73.75	10
"2870"	"Species_23"	-73.75	10
"2872"	"Species_23"	-73.966	10.2
"2873"	"Species_23"	-74.166	10.65
"2874"	"Species_23"	-74.186	10.521
"2878"	"Species_23"	-74.918	10.799
"2879"	"Species_23"	-75.086	9.956
"2880"	"Species_23"	-75.133	10.166
"2881"	"Species_23"	-75.133	10.166
"2882"	"Species_23"	-75.133	10.166
"2883"	"Species_23"	-75.166	9.966
"2884"	"Species_23"	-75.355	9.496
"2886"	"Species_23"	-76	-0.3
"2887"	"Species_23"	-76.083	-5.9
"2888"	"Species_23"	-76.133	-5.833
"2889"	"Species_23"	-76.166	-2.516
"2890"	"Species_23"	-76.738	-7.173
"2891"	"Species_23"	-77.033	-0.583
"2892"	"Species_23"	-77.096	8.04
"2893"	"Species_23"	-77.2	7.15
"2894"	"Species_23"	-77.416	-1.566
